-160;256;-936
-184;264;-944
-200;272;-944
-200;304;-1032
-192;312;-1000
-176;328;-1056
-176;344;-1152
-192;328;-1120
-240;344;-1088
-256;344;-1064
-280;336;-1064
-288;344;-1088
-336;344;-1064
-360;344;-1072
-376;320;-1064
-392;320;-1088
-424;328;-1104
-448;280;-1112
-520;272;-1104
-568;304;-1008
-584;344;-960
-592;296;-984
-592;224;-928
-600;152;-872
-600;104;-936
-608;80;-792
-600;112;-824
-608;112;-712
-632;128;-664
-608;144;-600
-624;208;-576
-632;272;-592
-608;336;-616
-592;392;-656
-568;392;-680
-560;360;-696
-552;264;-688
-520;184;-688
-520;96;-680
-528;88;-664
-512;40;-632
-512;16;-576
-528;0;-568
-504;32;-592
-464;72;-592
-416;112;-712
-352;152;-768
-328;152;-640
-296;136;-696
-272;160;-696
-248;144;-688
-224;120;-624
-216;104;-664
-200;88;-680
-144;104;-776
-192;352;-936
-168;344;-984
-160;328;-960
-152;328;-952
-152;328;-928
-144;288;-920
-120;280;-904
-128;264;-880
-160;240;-864
-176;240;-904
-192;248;-928
-192;232;-984
-208;200;-976
-232;208;-992
-232;184;-944
-224;184;-936
-248;176;-1064
-192;136;-944
-176;168;-928
-184;200;-960
-184;248;-888
-224;280;-920
-256;256;-952
-200;216;-976
-200;160;-920
-224;144;-864
-216;88;-952
-200;88;-888
-216;40;-1000
-208;-32;-968
-192;-96;-976
-208;-112;-912
-216;-104;-888
-232;-104;-944
-232;-128;-1000
-224;-144;-1008
-216;-160;-1040
-216;-152;-944
-216;-144;-976
-192;-96;-1008
-200;-80;-976
-200;-64;-1000
-192;-56;-984
-192;-64;-984
-200;-40;-944
-208;-48;-904
-224;-32;-896
-232;-24;-944
-256;-16;-952
-280;-8;-920
-256;0;-856
-264;-24;-984
-288;0;-944
-304;8;-888
-312;-8;-896
-328;-24;-880
-328;-32;-848
-336;-16;-832
-320;-16;-864
-328;-24;-872
-320;-32;-944
-336;-8;-920
-352;-32;-952
-344;-40;-952
-360;-56;-992
-360;-96;-984
-352;-136;-976
-352;-144;-952
-376;-160;-944
-352;-144;-984
-344;-152;-1016
-304;-168;-1008
-288;-168;-1048
-280;-144;-1048
-272;-120;-1032
-256;-112;-1016
-256;-128;-976
-240;-120;-904
-248;-128;-936
-232;-136;-880
-240;-96;-816
-248;-104;-848
-256;-96;-832
-256;-80;-864
-264;-88;-896
-248;-72;-848
-208;-104;-808
-184;-112;-816
-176;-104;-808
-88;-56;-824
-88;24;-896
-72;32;-896
-48;0;-960
-72;-48;-944
-64;-96;-920
-64;-112;-904
-80;-104;-896
-88;-88;-888
-112;-72;-848
-136;-64;-904
-152;-96;-888
-176;-104;-960
-192;-120;-896
-232;-128;-960
-224;-120;-968
-224;-104;-984
-216;-80;-1048
-224;-56;-1016
-224;-88;-1064
-232;-112;-1040
-232;-144;-960
-232;-152;-920
-232;-144;-904
-232;-120;-928
-272;-120;-920
-272;-88;-952
-256;-56;-968
-280;-56;-1016
-280;-56;-984
-272;-56;-992
-288;-64;-976
-280;-64;-984
-280;-64;-968
-272;-56;-944
-280;-48;-936
-288;-56;-960
-312;-80;-936
-312;-96;-936
-288;-112;-976
-280;-120;-920
-264;-80;-896
-272;-72;-880
-280;-48;-896
-256;-72;-920
-240;-80;-968
-200;-144;-944
-240;-168;-984
-240;-176;-960
-224;-160;-976
-216;-168;-976
-224;-168;-976
-200;-128;-944
-232;-136;-968
-240;-144;-984
-272;-136;-976
-256;-112;-952
-256;-104;-904
-248;-96;-848
-264;-104;-928
-256;-96;-912
-248;-80;-904
-240;-88;-968
-240;-72;-896
-224;-56;-936
-240;-32;-968
-248;-40;-952
-240;-32;-904
-248;-48;-928
-248;-48;-920
-240;-24;-904
-256;-16;-936
-264;-48;-896
-248;-48;-928
-264;-64;-928
-280;-72;-928
-256;-72;-952
-248;-96;-1000
