-632;2064;-600
-264;3072;-416
144;3576;1808
1032;3824;1152
2560;3952;1352
3320;4016;104
3552;4024;72
3096;3416;264
2336;2832;360
1600;2272;408
1064;1696;496
784;1152;488
744;728;360
792;416;280
824;184;224
712;48;72
536;16;48
352;0;24
232;24;40
208;-24;184
240;-112;232
296;-224;272
336;-312;288
392;-400;320
440;-464;280
480;-536;280
512;-576;296
544;-592;288
528;-632;320
536;-632;312
464;-672;304
400;-720;304
344;-768;296
312;-792;296
296;-792;248
264;-752;248
304;-712;176
328;-688;184
352;-648;136
384;-576;64
384;-496;-56
360;-360;-144
376;-208;-104
464;-40;-128
704;304;-304
1048;904;-272
1488;1792;232
2064;2816;816
3056;3448;1240
3568;3760;888
3704;3920;192
3040;4000;-312
2248;3984;-304
1632;3512;-112
1152;2984;168
704;2512;272
248;2088;176
-128;1744;40
-304;1448;80
-320;1192;104
-296;1032;128
-288;856;64
-296;712;72
-344;568;88
-384;464;40
-400;384;24
-416;304;0
-424;240;24
-384;200;-8
-344;184;56
-320;168;48
-264;136;72
-256;128;88
-264;96;64
-272;56;40
-296;32;56
-320;-8;8
-336;-40;-8
-368;-32;-40
-360;-16;24
-400;-8;0
-440;-16;-8
-456;-16;8
-480;-40;-40
-496;-32;-8
-512;-16;-8
-520;40;-32
-568;160;-80
-632;520;-96
-624;1240;-272
-440;2320;-384
-16;3200;-200
584;3640;392
1744;3856;-72
2912;3968;480
3456;4024;-32
3224;3656;96
2640;3128;176
1984;2592;328
1472;2032;352
1168;1552;240
1048;1184;216
1032;904;272
1032;712;312
960;512;224
808;376;128
640;280;136
504;200;176
416;136;232
384;72;312
424;8;288
464;-64;272
496;-128;232
552;-184;168
608;-224;192
640;-264;112
664;-336;120
680;-440;112
648;-536;96
592;-616;120
504;-664;160
456;-720;88
416;-728;112
368;-736;96
304;-728;88
312;-720;88
280;-712;40
272;-680;56
248;-640;88
296;-624;128
320;-592;176
352;-560;16
352;-456;-80
312;-312;-152
312;-136;-176
480;192;-120
832;744;-168
1280;1600;64
1872;2832;936
2976;3456;968
3528;3768;688
3808;3920;32
3216;4000;-488
2376;4040;-352
1696;3536;-160
1192;2992;104
720;2584;152
352;2024;392
-24;1600;224
-288;1240;136
-392;976;128
-384;776;136
-400;608;128
-408;480;128
-432;392;80
-504;344;64
-512;336;40
-488;312;-24
-408;296;-32
-368;240;-16
-312;224;-32
-264;208;16
-264;232;48
-264;216;144
-256;160;136
-248;104;152
-248;40;240
-256;-8;224
-280;-40;200
-328;-104;104
-344;-136;112
-352;-152;104
-384;-160;72
-392;-168;80
-432;-128;144
-472;-120;120
-488;-96;104
-528;-48;72
-528;-24;104
-584;-24;24
-656;32;-8
-792;296;-24
-808;976;72
-560;2136;-128
-24;3104;464
672;3592;1144
2080;3832;832
3080;3960;768
3584;4016;-64
3208;3664;-112
2328;3408;-80
1576;3040;136
1104;2480;216
960;1992;368
896;1576;216
880;1248;152
784;952;-8
672;720;88
472;512;88
272;384;-24
120;288;88
56;216;144
96;112;184
176;-24;224
248;-120;200
272;-240;200
288;-296;224
304;-328;240
336;-376;200
352;-416;112
384;-480;64
424;-536;64
408;-560;80
352;-552;136
280;-504;120
208;-408;232
176;-384;208
208;-376;280
248;-408;256
264;-456;248
256;-512;296
280;-560;264
312;-624;280
336;-672;328
336;-656;408
368;-640;384
416;-632;280
440;-592;112
400;-504;-72
376;-352;-168
536;-160;-344
952;176;-616
1544;1008;-272
2288;2392;448
3184;3240;184
3632;3656;80
3856;3864;-1008
3464;3976;-1320
2736;4024;-976
2064;3872;-680
1552;3376;-232
1096;2768;176
592;2328;184
176;1944;-24
-64;1656;-96
-80;1424;-112
-40;1264;-120
-40;1152;-112
-48;1064;-48
-64;960;24
-56;784;72
-80;616;144
-112;448;184
-136;320;192
-168;216;224
-168;144;248
-176;96;192
-144;24;256
-152;-32;272
-152;-96;296
-160;-152;256
-184;-184;272
-184;-168;240
-224;-160;264
-232;-160;320
-272;-176;312
-280;-216;344
-320;-280;304
-344;-320;256
-352;-328;216
-376;-280;200
-392;-232;232
-408;-160;128
-384;-136;48
-344;-128;-40
-352;-128;-72
-352;-88;-144
-376;80;-184
-400;512;-184
-400;1384;-32
-272;2728;-120
64;3400;408
808;3744;-480
1920;3912;-72
3000;3992;-280
3176;4032;-384
2784;3624;-168
2128;3184;-56
1496;2624;-48
1032;2080;16
760;1608;56
640;1232;32
600;960;-8
536;768;32
440;584;80
328;464;80
200;360;80
144;296;208
176;192;240
208;80;328
272;-8;368
320;-96;392
320;-136;440
328;-184;384
352;-280;448
392;-328;400
384;-384;376
392;-440;400
368;-424;400
336;-440;384
296;-432;392
272;-440;376
224;-488;272
200;-520;224
192;-536;200
160;-504;136
128;-504;184
152;-504;184
144;-480;224
160;-432;272
192;-400;288
224;-408;272
216;-416;240
216;-432;128
232;-400;72
320;-328;-120
552;-288;-400
912;0;-720
1424;704;-704
2104;1800;64
3088;2936;440
3584;3504;536
3832;3792;-408
3880;3936;-1216
3144;4008;-1072
2312;4040;-840
1680;3904;-528
1192;3440;-144
712;2920;-24
216;2392;-72
-120;1944;-160
-328;1560;-120
-384;1184;-176
-376;904;0
-424;608;48
-440;368;24
-488;168;48
-544;80;208
-544;16;224
-504;-72;304
-496;-72;392
-504;-136;440
-472;-152;448
-480;-208;528
-496;-272;504
-536;-320;488
-616;-368;504
-632;-384;448
-648;-400;368
-640;-352;280
-616;-296;280
-568;-208;248
-528;-160;208
-488;-120;144
-472;-104;136
-464;-64;80
-480;-24;16
-456;104;24
-448;336;-24
-352;728;48
-288;1344;104
-72;2312;120
288;3192;344
864;3640;-24
1672;3856;-352
2488;3968;-352
2776;4024;-320
2704;4048;-64
2432;4032;160
2072;3680;176
1760;3160;192
1584;2608;48
1432;2056;-248
1280;1648;64
1064;1200;8
816;816;32
520;544;0
304;384;72
144;256;128
32;152;208
-8;48;232
-40;-56;216
-32;-160;264
-8;-272;280
8;-368;336
56;-400;392
120;-400;432
200;-408;400
320;-440;488
352;-528;440
360;-616;424
312;-688;424
240;-688;408
200;-728;384
176;-736;312
136;-736;304
136;-720;248
120;-664;184
88;-608;240
120;-552;184
160;-544;184
208;-512;128
240;-488;32
312;-456;-56
344;-368;-112
384;-240;-184
464;-136;-248
640;-32;-304
904;248;-520
1280;744;-368
1712;1568;200
2352;2696;872
3216;3392;1048
3648;3736;232
3864;3904;-568
3408;3992;-1088
2680;4032;-1048
2056;3848;-808
1528;3400;-360
1056;2912;56
600;2408;192
144;1960;216
-152;1608;160
-304;1296;160
-320;1016;216
-312;800;152
-328;648;112
-376;528;136
-424;432;88
-472;344;88
-496;272;80
-488;200;88
-440;144;96
-392;96;120
-360;48;128
-328;24;208
-304;8;208
-304;-8;224
-288;-16;224
-272;-32;240
-264;-72;216
-272;-72;224
824;192;-488
808;152;-464
784;136;-456
768;128;-472
744;112;-432
704;112;-464
680;120;-488
656;104;-536
624;80;-528
584;56;-544
560;64;-552
608;40;-488
640;-8;-456
584;-48;-536
552;-88;-512
536;-128;-576
560;-152;-592
568;-176;-648
560;-168;-640
456;-160;-664
312;-208;-552
360;-96;-744
472;-40;-696
576;-56;-696
632;-88;-792
624;-136;-800
624;-152;-832
568;-120;-848
544;-96;-864
560;-72;-904
600;-72;-880
600;-88;-952
592;-96;-968
600;-72;-904
632;-96;-920
616;-64;-920
600;-40;-976
600;-56;-968
560;-72;-944
576;-120;-880
576;-112;-832
552;-96;-784
504;-96;-784
488;-96;-720
480;-72;-688
472;-48;-696
464;-48;-712
488;-56;-816
464;-32;-768
448;-48;-704
