928;96;152
920;80;208
920;72;176
928;96;184
936;104;176
960;136;200
1000;144;200
1000;152;256
1008;168;200
1016;184;240
1032;192;296
1016;232;280
1024;232;280
1048;216;280
1064;240;296
1048;240;360
1040;216;360
1072;216;368
1104;200;384
1136;200;392
1192;200;472
1200;208;400
1208;184;432
1192;192;432
1192;200;464
1184;208;456
1176;208;456
1176;208;472
1168;200;464
1152;192;464
1128;200;496
1120;200;408
1104;192;480
1088;192;448
1072;200;448
1040;200;440
1024;200;432
1000;216;448
992;192;416
968;200;408
944;200;408
928;200;440
920;200;392
928;200;376
920;208;416
904;192;432
896;200;392
904;208;408
888;216;400
880;232;400
888;224;432
904;232;400
904;216;448
888;248;336
896;248;376
912;264;408
912;272;352
928;296;368
952;296;328
960;304;368
976;312;376
984;304;368
976;320;368
1000;288;344
1008;304;384
1016;312;352
1032;304;352
1040;312;344
1048;320;344
1056;312;336
1064;304;352
1080;304;336
1080;288;360
1088;280;336
1104;272;352
1096;288;368
1088;256;328
1096;264;336
1088;288;320
1096;272;328
1104;272;344
1104;320;360
1104;360;376
1096;424;352
1120;456;448
1120;456;368
1136;456;360
1160;496;320
1176;616;352
1208;760;368
1264;864;352
1304;920;264
1288;896;240
1272;856;176
1256;824;144
1264;848;128
1208;848;120
1120;800;80
1072;728;32
1000;680;-32
904;656;-144
840;568;-176
800;504;-240
776;472;-264
720;448;-200
680;456;-256
608;464;-208
576;456;-216
544;416;-232
536;368;-264
528;320;-280
544;288;-320
568;296;-320
568;264;-488
560;296;-480
576;296;-536
608;320;-528
608;328;-544
584;312;-520
576;304;-496
560;296;-456
544;304;-448
544;280;-464
560;264;-456
584;248;-520
608;280;-552
632;296;-664
632;304;-720
632;328;-760
616;352;-768
624;352;-704
616;352;-704
680;344;-584
776;376;-648
560;240;-728
552;320;-728
560;392;-712
544;376;-712
528;352;-776
568;392;-768
504;336;-728
512;288;-848
576;336;-784
584;344;-800
584;368;-776
568;360;-760
568;360;-752
584;336;-752
568;312;-792
560;280;-816
544;264;-840
528;272;-816
528;272;-784
544;232;-696
536;224;-688
544;208;-696
584;176;-640
592;192;-640
568;16;-608
608;136;-648
592;144;-640
584;128;-648
656;112;-680
616;144;-672
608;144;-704
576;128;-688
552;128;-712
560;128;-728
608;96;-768
664;80;-752
688;80;-744
704;72;-768
720;48;-832
704;56;-808
728;72;-824
760;56;-856
792;40;-832
792;24;-808
800;24;-816
776;24;-784
768;24;-816
784;8;-784
784;0;-744
784;-24;-728
760;-40;-736
752;-16;-720
752;-40;-696
744;-32;-672
744;-24;-720
728;-24;-688
704;-16;-688
688;8;-696
656;24;-656
648;40;-680
640;32;-688
616;56;-664
624;40;-656
640;24;-656
664;8;-688
656;0;-680
640;16;-688
616;80;-688
600;24;-696
648;-40;-728
664;0;-752
648;24;-760
632;40;-752
672;40;-768
656;40;-720
640;32;-680
664;40;-688
640;24;-688
600;0;-688
576;8;-696
560;8;-696
576;8;-728
608;32;-720
552;64;-736
504;16;-728
504;24;-696
520;40;-704
520;16;-728
528;24;-688
512;8;-712
512;-24;-688
536;-24;-752
488;0;-712
